0.0 0
0.0905768 340
0.0905768 340
0.18279 680
0.276537 1020
0.370283 1360
0.462454 1700
0.465606 2040
0.5562 2380
0.559352 2720
0.562504 3060
0.649946 3400
0.653098 3740
0.65625 4080
0.659402 4420
0.742117 4760
0.745269 5100
0.748421 5440
0.751573 5780
0.754725 6120
0.757877 6460
0.834287 6800
0.837439 7140
0.840591 7480
0.843743 7820
0.846895 8160
0.850047 8500
0.853199 8840
0.856351 9180
0.859503 9520
0.926458 9860
0.92961 10200
0.932762 10540
0.935914 10880
0.939066 11220
0.942218 11560
0.94537 11900
0.948522 12240
0.951674 12580
0.954826 12920
0.957978 13260
0.96113 13600
0.964282 13940
0.967434 14280
1.0202 14620
1.02336 14960
1.02651 15300
1.02966 15640
1.03281 15980
1.03596 16320
1.03912 16660
1.04227 17000
1.04542 17340
1.04857 17680
1.05172 18020
1.05488 18360
1.05803 18700
1.06118 19040
1.06433 19380
1.06748 19720
1.07064 20060
1.07379 20400
1.07694 20740
1.08009 21080
1.08324 21420
1.11395 21760
1.1171 22100
1.12025 22440
1.12341 22780
1.12656 23120
1.12971 23460
1.13286 23800
1.13601 24140
1.13917 24480
1.14232 24820
1.14547 25160
1.14862 25500
1.15177 25840
1.15493 26180
1.15808 26520
1.16123 26860
1.16438 27200
1.16753 27540
1.17069 27880
1.17384 28220
1.17699 28560
1.18014 28900
1.18329 29240
1.18645 29580
1.1896 29920
1.19275 30260
1.1959 30600
1.19905 30940
1.20221 31280
1.20536 31620
1.20851 31960
1.21166 32300
1.21481 32640
1.21797 32980
1.22112 33320
1.22427 33660
1.22742 34000
1.23057 34340
1.23373 34680
1.23688 35020
1.24003 35360
1.24318 35700
1.24633 36040
1.24949 36380
1.25264 36720
1.25579 37060
1.25894 37400
1.26209 37740
1.26525 38080
1.2684 38420
1.27155 38760
1.2747 39100
1.27785 39440
1.28101 39780
1.28416 40120
1.28731 40460
1.29046 40800
1.29361 41140
1.29677 41480
1.29992 41820
1.30307 42160
1.30622 42500
1.30937 42840
1.31253 43180
1.31568 43520
1.31883 43860
1.32198 44200
1.32513 44540
1.32829 44880
1.33144 45220
1.33459 45560
1.33774 45900
1.34089 46240
1.34405 46580
1.3472 46920
1.35035 47260
1.3535 47600
1.35665 47940
1.35981 48280
1.36296 48620
1.36611 48960
1.36926 49300
1.37241 49640
1.37557 49980
1.37872 50320
1.38187 50660
1.38502 51000
1.38817 51340
1.39133 51680
1.39448 52020
1.39763 52360
1.40078 52700
1.40393 53040
1.40709 53380
1.41024 53720
1.41339 54060
1.41654 54400
1.41969 54740
1.42285 55080
1.426 55420
1.42915 55760
1.4323 56100
1.43545 56440
1.43861 56780
1.44176 57120
1.44491 57460
1.44806 57800
1.45121 58140
1.45437 58480
1.45752 58820
1.46067 59160
1.46382 59500
1.46697 59840
1.47013 60180
1.47328 60520
1.47643 60860
1.47958 61200
1.48273 61540
1.48589 61880
1.48904 62220
1.49219 62560
1.49534 62900
1.49849 63240
1.50165 63580
1.5048 63920
1.50795 64260
1.5111 64600
1.51425 64940
1.51741 65280
1.52056 65620
1.52371 65960
1.52686 66300
1.53001 66640
1.53317 66980
1.53632 67320
1.53947 67660
1.54262 68000
1.54577 68340
1.54893 68680
1.55208 69020
1.55523 69360
1.55838 69700
1.56153 70040
1.56469 70380
1.56784 70720
1.57099 71060
1.57414 71400
1.57729 71740
1.58045 72080
1.5836 72420
1.58675 72760
1.5899 73100
1.59305 73440
1.59621 73780
1.59936 74120
1.60251 74460
1.60566 74800
1.60881 75140
1.61197 75480
1.61512 75820
1.61827 76160
1.62142 76500
1.62457 76840
1.62773 77180
1.63088 77520
1.63403 77860
1.63718 78200
1.64033 78540
1.64349 78880
1.64664 79220
1.64979 79560
1.65294 79900
1.65609 80240
1.65925 80580
1.6624 80920
1.66555 81260
1.6687 81600
1.67185 81940
1.67501 82280
1.67816 82620
1.68131 82960
1.68446 83300
1.68761 83640
1.69077 83980
1.69392 84320
1.69707 84660
1.70022 85000
1.70337 85340
1.70653 85680
1.70968 86020
1.71283 86360
1.71598 86700
1.71913 87040
1.72229 87380
1.72544 87720
1.72859 88060
1.73174 88400
1.73489 88740
1.73805 89080
1.7412 89420
1.74435 89760
1.7475 90100
1.75065 90440
1.75381 90780
1.75696 91120
1.76011 91460
1.76326 91800
1.76641 92140
1.76957 92480
1.77272 92820
1.77587 93160
1.77902 93500
1.78217 93840
1.78533 94180
1.78848 94520
1.79163 94860
1.79478 95200
1.79793 95540
1.80109 95880
1.80424 96220
1.80739 96560
1.81054 96900
1.81369 97240
1.81685 97580
1.82 97920
1.82315 98260
1.8263 98600
1.82945 98940
1.83261 99280
1.83576 99620
1.83891 99960
1.84206 100300
1.84521 100640
1.84837 100980
1.85152 101320
1.85467 101660
1.85782 102000
1.86097 102340
1.86413 102680
1.86728 103020
1.87043 103360
1.87358 103700
1.87673 104040
1.87989 104380
1.88304 104720
1.88619 105060
1.88934 105400
1.89249 105740
1.89565 106080
1.8988 106420
1.90195 106760
1.9051 107100
1.90825 107440
1.91141 107780
1.91456 108120
1.91771 108460
1.92086 108800
1.92401 109140
1.92717 109480
1.93197 109480
1.93197 680
3.26927 340
3.28441 680
3.28441 850
3.3767 986
3.37828 1103
3.46899 1207
3.47056 1302
3.47214 1390
3.56127 1473
3.56285 1551
3.56442 1625
3.566 1696
3.65356 1764
3.65513 1829
3.65671 1892
3.65828 1953
3.74584 2012
3.74742 2069
3.74899 2124
3.75057 2178
3.75215 2231
3.83813 2282
3.8397 2332
3.84128 2381
3.84286 2429
3.84443 2476
3.84601 2522
3.93041 2567
3.93199 2612
3.93357 2656
3.93514 2699
3.93672 2741
3.93829 2783
3.93987 2824
4.0227 2864
4.02428 2904
4.02585 2943
4.02743 2982
4.029 3020
4.03058 3058
4.03216 3095
4.03373 3132
4.11498 3168
4.11656 3204
4.11814 3240
4.11971 3275
4.12129 3310
4.12286 3344
4.12444 3378
4.12602 3412
4.12759 3445
4.20727 3478
4.20885 3511
4.21042 3543
4.212 3575
4.21357 3607
4.21515 3639
4.21673 3670
4.2183 3701
4.21988 3732
4.22145 3762
4.29956 3792
4.30113 3822
4.30271 3852
4.30428 3882
4.30586 3911
4.30744 3940
4.30901 3969
4.31059 3998
4.31216 4026
4.31374 4054
4.31532 4082
4.39184 4110
4.39342 4138
4.39499 4165
4.39657 4192
4.39815 4219
4.39972 4246
4.4013 4273
4.40287 4300
4.40445 4326
4.40603 4352
4.4076 4378
4.40918 4404
4.48413 4430
4.4857 4456
4.48728 4481
4.48886 4506
4.49043 4531
4.49201 4556
4.49358 4581
4.49516 4606
4.49674 4631
4.49831 4655
4.49989 4679
4.50146 4703
4.57637 4727
4.57791 4751
4.5826 4775
4.58575 4799
4.58891 4823
4.59206 4846
4.59521 4869
4.67012 4892
4.67477 4915
4.67792 4938
4.68108 4961
4.68423 4984
4.68738 5007
4.69053 5030
4.76387 5052
4.76852 5074
4.77167 5096
4.77482 5118
4.77797 5140
4.78113 5162
4.78428 5184
4.85761 5206
4.86226 5228
4.86542 5250
4.86857 5272
4.87172 5293
4.87487 5314
4.87802 5335
4.94978 5356
4.95444 5377
4.95759 5398
4.96074 5419
4.96389 5440
4.96704 5461
4.9702 5482
5.04195 5503
5.04661 5524
5.04976 5544
5.05291 5564
5.05606 5584
5.05921 5604
5.06237 5624
5.06552 5644
5.1357 5664
5.14035 5684
5.1435 5704
5.14666 5724
5.14981 5744
5.15296 5764
5.15611 5784
5.15926 5803
5.22945 5822
5.2341 5841
5.23725 5860
5.2404 5879
5.24355 5898
5.24671 5917
5.24986 5936
5.25301 5955
5.32162 5974
5.32627 5993
5.32942 6012
5.33257 6031
5.33572 6050
5.33888 6069
5.34203 6088
5.34518 6106
5.41379 6124
5.41844 6142
5.42159 6160
5.42474 6178
5.4279 6196
5.43105 6214
5.4342 6232
5.43735 6250
5.50596 6268
5.50911 6286
5.51226 6304
5.51541 6322
5.51857 6340
5.52172 6358
5.52487 6376
5.52802 6394
5.53117 6412
5.5997 6430
5.60286 6447
5.60601 6464
5.60916 6481
5.61231 6498
5.61546 6515
5.61862 6532
5.62177 6549
5.62492 6566
5.69345 6583
5.6966 6600
5.69976 6617
5.70291 6634
5.70606 6651
5.70921 6668
5.71236 6685
5.71552 6702
5.71867 6719
5.78562 6736
5.78877 6753
5.79193 6770
5.79508 6787
5.79823 6804
5.80138 6820
5.80453 6836
5.80769 6852
5.81084 6868
5.87779 6884
5.88094 6900
5.8841 6916
5.88725 6932
5.8904 6948
5.89355 6964
5.8967 6980
5.89986 6996
5.90301 7012
5.90616 7028
5.97154 7044
5.97469 7060
5.97784 7076
5.98099 7092
5.98415 7108
5.9873 7124
5.99045 7140
5.9936 7156
5.99675 7172
5.99991 7188
6.06528 7204
6.06844 7220
6.07159 7236
6.07474 7251
6.07789 7266
6.08104 7281
6.0842 7296
6.08735 7311
6.0905 7326
6.09365 7341
6.15746 7356
6.16061 7371
6.16376 7386
6.16691 7401
6.17006 7416
6.17322 7431
6.17637 7446
6.17952 7461
6.18267 7476
6.18582 7491
6.24963 7506
6.25278 7521
6.25593 7536
6.25908 7551
6.26223 7566
6.26539 7581
6.26854 7596
6.27169 7611
6.27484 7626
6.27799 7641
6.28115 7656
6.34337 7671
6.34652 7686
6.34968 7701
6.35283 7716
6.35598 7730
6.35913 7744
6.36228 7758
6.36544 7772
6.36859 7786
6.37174 7800
6.37489 7814
6.43712 7828
6.44027 7842
6.44342 7856
6.44657 7870
6.44973 7884
6.45288 7898
6.45603 7912
6.45918 7926
6.46233 7940
6.46549 7954
6.46864 7968
6.53086 7982
6.53402 7996
6.53717 8010
6.54032 8024
6.54347 8038
6.54662 8052
6.54978 8066
6.55293 8080
6.55608 8094
6.55923 8108
6.56238 8122
6.62304 8136
6.62619 8150
6.62934 8164
6.63249 8178
6.63564 8192
6.6388 8206
6.64195 8220
6.6451 8234
6.64825 8248
6.6514 8262
6.65456 8275
6.71521 8288
6.71836 8301
6.72151 8314
6.72466 8327
6.72781 8340
6.73097 8353
6.73412 8366
6.73727 8379
6.74042 8392
6.74357 8405
6.74673 8418
6.74988 8431
6.80895 8444
6.8121 8457
6.81526 8470
6.81841 8483
6.82156 8496
6.82471 8509
6.82786 8522
6.83102 8535
6.83417 8548
6.83732 8561
6.84047 8574
6.84362 8587
6.9027 8600
6.90585 8613
6.909 8626
6.91215 8639
6.91531 8652
6.91846 8665
6.92161 8678
6.92476 8691
6.92791 8704
6.93107 8717
6.93422 8730
6.93737 8743
6.99487 8756
6.99802 8769
7.00117 8782
7.00432 8795
7.00748 8808
7.01063 8821
7.01378 8834
7.01693 8847
7.02008 8860
7.02324 8873
7.02639 8886
7.02954 8899
7.08704 8911
7.09019 8923
7.09334 8935
7.0965 8947
7.09965 8959
7.1028 8971
7.10595 8983
7.1091 8995
7.11226 9007
7.11541 9019
7.11856 9031
7.12171 9043
7.12486 9055
7.18079 9067
7.18394 9079
7.18709 9091
7.19024 9103
7.19339 9115
7.19655 9127
7.1997 9139
7.20285 9151
7.206 9163
7.20915 9175
7.21231 9187
7.21546 9199
7.21861 9211
7.27453 9223
7.27768 9235
7.28084 9247
7.28399 9259
7.28714 9271
7.29029 9283
7.29344 9295
7.2966 9307
7.29975 9319
7.3029 9331
7.30605 9343
7.3092 9355
7.31236 9367
7.3667 9379
7.36985 9391
7.37301 9403
7.37616 9415
7.37931 9427
7.38246 9439
7.38561 9451
7.38877 9463
7.39192 9475
7.39507 9487
7.39822 9499
7.40137 9511
7.40453 9523
7.45887 9535
7.46202 9547
7.46518 9559
7.46833 9571
7.47148 9583
7.47463 9595
7.47778 9607
7.48094 9619
7.48409 9631
7.48724 9643
7.49039 9654
7.49354 9665
7.4967 9676
7.49985 9687
7.55262 9698
7.55577 9709
7.55892 9720
7.56208 9731
7.56523 9742
7.56838 9753
7.57153 9764
7.57468 9775
7.57784 9786
7.58099 9797
7.58414 9808
7.58729 9819
7.59044 9830
7.5936 9841
7.64637 9852
7.64952 9863
7.65267 9874
7.65582 9885
7.65897 9896
7.66213 9907
7.66528 9918
7.66843 9929
7.67158 9940
7.67473 9951
7.67789 9962
7.68104 9973
7.68419 9984
7.68734 9995
7.74011 10006
7.74326 10017
7.74642 10028
7.74957 10039
7.75272 10050
7.75587 10061
7.75902 10072
7.76218 10083
7.76533 10094
7.76848 10105
7.77163 10116
7.77478 10127
7.77794 10138
7.78109 10149
7.83228 10160
7.83543 10171
7.83859 10182
7.84174 10193
7.84489 10204
7.84804 10215
7.85119 10226
7.85435 10237
7.8575 10248
7.86065 10259
7.8638 10270
7.86695 10281
7.87011 10292
7.87326 10303
7.92445 10314
7.9276 10325
7.93076 10336
7.93391 10347
7.93706 10358
7.94021 10369
7.94336 10380
7.94652 10391
7.94967 10402
7.95282 10413
7.95597 10424
7.95912 10435
7.96228 10446
7.96543 10457
7.96858 10468
8.0182 10479
8.02135 10490
8.0245 10501
8.02766 10512
8.03081 10522
8.03396 10532
8.03711 10542
8.04026 10552
8.04342 10562
8.04657 10572
8.04972 10582
8.05287 10592
8.05602 10602
8.05918 10612
8.06233 10622
8.11195 10632
8.1151 10642
8.11825 10652
8.1214 10662
8.12455 10672
8.12771 10682
8.13086 10692
8.13401 10702
8.13716 10712
8.14031 10722
8.14347 10732
8.14662 10742
8.14977 10752
8.15292 10762
8.15607 10772
8.20412 10782
8.20727 10792
8.21042 10802
8.21357 10812
8.21672 10822
8.21988 10832
8.22303 10842
8.22618 10852
8.22933 10862
8.23248 10872
8.23564 10882
8.23879 10892
8.24194 10902
8.24509 10912
8.24824 10922
8.29629 10932
8.29944 10942
8.30259 10952
8.30574 10962
8.30889 10972
8.31205 10982
8.3152 10992
8.31835 11002
8.3215 11012
8.32465 11022
8.32781 11032
8.33096 11042
8.33411 11052
8.33726 11062
8.34041 11072
8.34357 11082
8.39003 11092
8.39318 11102
8.39634 11112
8.39949 11122
8.40264 11132
8.40579 11142
8.40894 11152
8.4121 11162
8.41525 11172
8.4184 11182
8.42155 11192
8.4247 11202
8.42786 11212
8.43101 11222
8.43416 11232
8.43731 11242
8.48378 11252
8.48693 11262
8.49008 11272
8.49324 11282
8.49639 11292
8.49954 11302
8.50269 11312
8.50584 11322
8.509 11332
8.51215 11342
8.5153 11352
8.51845 11362
8.5216 11372
8.52476 11382
8.52791 11392
8.53106 11402
8.57595 11412
8.5791 11422
8.58225 11432
8.58541 11442
8.58856 11452
8.59171 11462
8.59486 11472
8.59801 11482
8.60117 11492
8.60432 11502
8.60747 11512
8.61062 11522
8.61377 11532
8.61693 11542
8.62008 11552
8.62323 11562
8.66812 11571
8.67127 11580
8.67442 11589
8.67758 11598
8.68073 11607
8.68388 11616
8.68703 11625
8.69018 11634
8.69334 11643
8.69649 11652
8.69964 11661
8.70279 11670
8.70594 11679
8.7091 11688
8.71225 11697
8.7154 11706
8.71855 11715
8.76187 11724
8.76502 11733
8.76817 11742
8.77132 11751
8.77447 11760
8.77763 11769
8.78078 11778
8.78393 11787
8.78708 11796
8.79023 11805
8.79339 11814
8.79654 11823
8.79969 11832
8.80284 11841
8.80599 11850
8.80915 11859
8.8123 11868
8.85561 11877
8.85876 11886
8.86192 11895
8.86507 11904
8.86822 11913
8.87137 11922
8.87452 11931
8.87768 11940
8.88083 11949
8.88398 11958
8.88713 11967
8.89028 11976
8.89344 11985
8.89659 11994
8.89974 12003
8.90289 12012
8.90604 12021
8.94936 12030
8.95251 12039
8.95566 12048
8.95882 12057
8.96197 12066
8.96512 12075
8.96827 12084
8.97142 12093
8.97458 12102
8.97773 12111
